iter	Logloss
199	0.002715543714
200	0.002681291282
201	0.002670916577
202	0.002670919157
203	0.002651843838
204	0.002639324598
205	0.002626738082
206	0.002605704738
207	0.002587546644
208	0.002559650607
209	0.00254873081
210	0.002527699717
211	0.002523837252
212	0.002507521005
213	0.002485995636
214	0.002442212213
215	0.002433636711
216	0.00242845511
217	0.002428425257
218	0.002428429768
219	0.002417938347
220	0.002417933832
221	0.002417921381
222	0.002384566771
223	0.002368666941
224	0.002346576639
225	0.002325032185
226	0.002325039079
227	0.002292699857
228	0.002258777178
229	0.002253616413
230	0.002253599853
231	0.002231685029
232	0.002226212263
233	0.002214418956
234	0.002205244904
235	0.002192894153
236	0.002192867288
237	0.002192867288
238	0.002192872188
239	0.002169337378
240	0.002154048469
241	0.002154040979
242	0.002143326607
243	0.002143330136
244	0.002089527297
245	0.002089516787
246	0.002083240979
247	0.002066233053
248	0.002050316822
249	0.002032021231
250	0.002025703666
251	0.0020029577
252	0.001991813781
253	0.001980337564
254	0.001980336054
255	0.001968939992
256	0.001968921678
257	0.001963232049
258	0.00196323132
259	0.001954997539
260	0.0019500455
261	0.001945429567
262	0.00191855555
263	0.00189886967
264	0.001881075375
265	0.001878716957
266	0.001866782886
267	0.001837493369
268	0.001828881652
269	0.001828881965
270	0.001817654214
271	0.001812060618
272	0.001801473451
273	0.001800979567
274	0.001800969865
275	0.001800963076
276	0.001790157115
277	0.001774795529
278	0.001774790193
279	0.001767692058
280	0.001758214299
281	0.001736138017
282	0.001736135728
283	0.001731705617
284	0.001731707152
285	0.001731711639
286	0.001731711639
287	0.001723825394
288	0.001707425149
289	0.001707424395
290	0.001695447728
291	0.001695443653
292	0.001679086295
293	0.001670067933
294	0.001670063108
295	0.001670056356
296	0.001670060698
297	0.001670043204
298	0.001664540852
299	0.001641091721
300	0.001634720614
301	0.00163471323
302	0.001628994039
303	0.001613827836
304	0.001613823721
305	0.001613823721
306	0.001609478985
307	0.001602790555
308	0.001598011881
309	0.001592519738
310	0.001583956235
311	0.001574984316
312	0.001563842803
313	0.001563318585
314	0.001557868194
315	0.001557871689
316	0.001550606739
317	0.001550601157
318	0.001550599154
319	0.001550599154
320	0.001536164644
321	0.001536166613
322	0.00153175718
323	0.001531757328
324	0.001531757328
325	0.001523933089
326	0.001523933089
327	0.001509247374
328	0.001501834526
329	0.001501821674
330	0.001501819937
331	0.001488266386
332	0.001469112171
333	0.001467102914
334	0.001467104694
335	0.001462011497
336	0.001452388835
337	0.001452381599
338	0.001452381972
339	0.001452374793
340	0.001439018324
341	0.001438997825
342	0.00143900613
343	0.001438988539
344	0.001429335697
345	0.001423447463
346	0.001416432096
347	0.00141509871
348	0.001403209883
349	0.001403209883
350	0.00140320841
351	0.001403211119
352	0.00139888738
353	0.001398888093
354	0.001397794601
355	0.001397786961
356	0.00139779533
357	0.001397780691
358	0.001397789053
359	0.00138453988
360	0.001378048295
361	0.00135981152
362	0.001350918064
363	0.001350913387
364	0.001338832635
365	0.001338836686
366	0.001338836686
367	0.001338837103
368	0.001338824895
369	0.00132711022
370	0.00132711022
371	0.0013271004
372	0.001327092803
373	0.001327091011
374	0.001327071632
375	0.001320859623
376	0.00132087161
377	0.001320853868
378	0.001303551696
379	0.001303544926
380	0.001303541141
381	0.001303545463
382	0.001298647856
383	0.001298634428
384	0.001298623637
385	0.001290957011
386	0.001290952933
387	0.001290952933
388	0.00128452217
389	0.001284511463
390	0.001284509542
391	0.001279947141
392	0.001275921439
393	0.001275915817
394	0.001275915817
395	0.001275907136
396	0.001275913548
397	0.001268254197
398	0.001268254197
399	0.00126825164
400	0.00126825164
401	0.001268248792
402	0.001268245085
403	0.001268249448
404	0.001268250064
405	0.001268250898
406	0.001268246471
407	0.001268242011
408	0.001268236356
409	0.001268236356
410	0.001268236356
411	0.001268230339
412	0.001268237465
413	0.001268232132
414	0.001268229453
415	0.001268229453
416	0.001268229453
417	0.001268229453
418	0.001268226233
419	0.001268226233
420	0.001268226233
421	0.001268226233
422	0.00126823603
423	0.001259535677
424	0.001259530673
425	0.001259531096
426	0.001259531557
427	0.001259528273
428	0.001259527364
429	0.001251956403
430	0.001251951454
431	0.001251951454
432	0.001251951454
433	0.001251951454
434	0.001251953727
435	0.001251953241
436	0.00125195281
437	0.00125195281
438	0.001251954964
439	0.001251956103
440	0.001251942344
441	0.001251951473
442	0.001251951143
443	0.001251935813
444	0.001251942047
445	0.001251950197
446	0.001251951712
447	0.001251936591
448	0.001251937835
449	0.001251945579
450	0.001251945979
451	0.001251943101
452	0.001251940299
453	0.001251936355
454	0.001251936355
455	0.001251947631
456	0.001251901331
457	0.001251892529
458	0.001251892388
459	0.001251887324
460	0.00125188696
461	0.001251887857
462	0.001251886323
463	0.001251875684
464	0.001251878685
465	0.001251873807
466	0.001251876758
467	0.001251881052
468	0.001251876218
469	0.001251862539
470	0.001251868118
471	0.001251873735
472	0.001251854073
473	0.001251867175
474	0.001251855522
475	0.001251863436
476	0.001251863436
477	0.001251859209
478	0.001251859299
479	0.001251854138
480	0.001251849184
481	0.001251855314
482	0.001251846346
483	0.001251852583
484	0.001251840566
485	0.00125184503
486	0.001251855229
487	0.001251829012
488	0.001251827185
489	0.001251823661
490	0.001251815803
491	0.001251812815
492	0.001251815116
493	0.001251810344
494	0.001251809089
495	0.001251804247
496	0.001251800299
497	0.00125180362
498	0.001251812634
499	0.001251798133
500	0.001251809138
501	0.001251790511
502	0.001251796346
503	0.001251797854
504	0.001251790771
505	0.001251785011
506	0.00125179275
507	0.001251796906
508	0.001251800429
509	0.001251784478
510	0.001251790572
511	0.001251770316
512	0.001251771729
513	0.001251772562
514	0.001251772094
515	0.001251772669
516	0.001251777957
517	0.001251781591
518	0.001251774139
519	0.001251770999
520	0.001251769244
521	0.001251770534
522	0.001251769766
523	0.00125176911
524	0.001251765522
525	0.001251770221
526	0.001251767284
527	0.001251769771
528	0.001251768603
529	0.001251765791
530	0.001251761823
531	0.001251760386
532	0.001251751808
533	0.001251748554
534	0.001251742237
535	0.001251743289
536	0.001251747037
537	0.001251743694
538	0.001251748131
539	0.001251743025
540	0.001251738959
541	0.001251734544
542	0.001251737449
543	0.00125173214
544	0.001251732881
545	0.001251735169
546	0.001251741689
547	0.001251734648
548	0.001251735557
549	0.001251745735
550	0.001251739797
551	0.001251732413
552	0.001251737086
553	0.001251727809
554	0.001251723619
555	0.001251717557
556	0.001251724657
557	0.001251719988
558	0.001251720793
559	0.001251721636
560	0.001251720984
561	0.00125171352
562	0.001251709828
563	0.001251717293
564	0.001251715916
565	0.001251712393
566	0.00125169614
567	0.001251696762
568	0.001251693838
569	0.001251694483
570	0.001251630233
571	0.001251612017
572	0.00125161491
573	0.001251611833
574	0.001251610675
575	0.001251619714
576	0.001251610632
577	0.001251601109
578	0.001251594035
579	0.001251595078
580	0.001251595415
581	0.001251588866
582	0.001251592508
583	0.001251588503
584	0.001251588118
585	0.001251592735
586	0.001251584889
587	0.001251589339
588	0.00125158808
589	0.001251582123
590	0.00125158063
591	0.001251587477
592	0.001251581854
593	0.00125158236
594	0.001251583212
595	0.001251586611
596	0.001251588208
597	0.00125159049
598	0.001251583657
599	0.00125157897
600	0.00125157474
601	0.001251575279
602	0.001251573288
603	0.001251572571
604	0.001251565895
605	0.001251563562
606	0.001251551118
607	0.001251559649
608	0.001251559606
609	0.00125155756
610	0.001251550071
611	0.001251551837
612	0.001251550259
613	0.001251555174
614	0.001251553039
615	0.00125155187
616	0.001251549824
617	0.001251550335
618	0.001251543177
619	0.001251551219
620	0.001251553161
621	0.001251538952
622	0.00125153265
623	0.001251535455
624	0.00125153212
625	0.00125153163
626	0.001251541648
627	0.001251539364
628	0.00125153905
629	0.001251533753
630	0.001251526592
631	0.001251515599
632	0.001251506154
633	0.001251505725
634	0.001251512446
635	0.00125151773
636	0.001251513607
637	0.001251515798
638	0.001251506639
639	0.001251507773
640	0.001251509875
641	0.001251508894
642	0.001251495842
643	0.001251510231
644	0.001251511531
645	0.001251500031
646	0.001251505882
647	0.00125150848
648	0.001251508513
649	0.001251502772
650	0.001251494161
651	0.001251491023
652	0.001251495183
653	0.001251489015
654	0.00125148367
655	0.001251485056
656	0.001251479566
657	0.001251476673
658	0.001251478582
659	0.00125147398
660	0.001251481087
661	0.001251474852
662	0.00125147078
663	0.001251476992
664	0.001251473873
665	0.001251467285
666	0.001251466774
667	0.001251477172
668	0.00125147514
669	0.001251461158
670	0.001251474937
671	0.001251461104
672	0.001251462996
673	0.001251457543
674	0.00125146395
675	0.001251455737
676	0.001251469036
677	0.001251450833
678	0.001251454269
679	0.001251456204
680	0.001251447529
681	0.001251453552
682	0.001251459633
683	0.001251448468
684	0.001251434852
685	0.001251436962
686	0.001251440507
687	0.001251428576
688	0.001251432301
689	0.001251433564
690	0.001251424627
691	0.00125143415
692	0.001251428285
693	0.001251425171
694	0.00125142224
695	0.00125140355
696	0.001251407174
697	0.001251403586
698	0.001251409668
699	0.001251412867
700	0.001251413454
701	0.001251412262
702	0.001251414378
703	0.001251410893
704	0.001251414621
705	0.001251411295
706	0.001251409432
707	0.001251405344
708	0.001251407223
709	0.001251402139
710	0.001251403196
711	0.001251408384
712	0.001251409792
713	0.001251409459
714	0.001251405162
715	0.00125140502
716	0.001251408663
717	0.001251400871
718	0.00125140402
719	0.00125140037
720	0.001251400585
721	0.001251407288
722	0.001251401202
723	0.001251401163
724	0.001251404417
725	0.001251404623
726	0.001251403776
727	0.001251413081
728	0.001251401613
729	0.001251399751
730	0.001251402851
731	0.001251410181
732	0.001251402779
733	0.00125139328
734	0.001251403764
735	0.001251403156
736	0.001251393386
737	0.001251401862
738	0.001251397846
739	0.001251390405
740	0.00125137986
741	0.001251385622
742	0.001251382424
743	0.00125138017
744	0.001251383487
745	0.001251385596
746	0.001251384874
747	0.00125137734
748	0.001251386203
749	0.001251374893
750	0.001251384652
751	0.001251373812
752	0.001251366697
753	0.001251368023
754	0.001251363415
755	0.001251353338
756	0.001251352878
757	0.001251342164
758	0.001251325494
759	0.001251336188
760	0.001251333171
761	0.00125132993
762	0.001251327024
763	0.001251331191
764	0.001251324146
765	0.001251321757
766	0.001251322008
767	0.001251320885
768	0.001251320515
769	0.001251322855
770	0.001251315609
771	0.001251309243
772	0.001251322069
773	0.001251315381
774	0.001251330203
775	0.001251324388
776	0.001251314099
777	0.001251316086
778	0.001251316908
779	0.001251313493
780	0.001251323101
781	0.001251314043
782	0.001251314642
783	0.001251318578
784	0.001251318117
785	0.001251320882
786	0.001251316009
787	0.001251312934
788	0.001251318505
789	0.001251308435
790	0.001251311742
791	0.001251319921
792	0.001251307228
793	0.001251298922
794	0.001251296746
795	0.001251299869
796	0.001251279092
797	0.001251277585
798	0.001251285235
799	0.0012512824
800	0.001251283115
801	0.001251271726
802	0.001251263551
803	0.001251264005
804	0.001251264142
805	0.001251258693
806	0.001251251914
807	0.001251260893
808	0.001251250072
809	0.001251258126
810	0.001251253935
811	0.001251255165
812	0.001251247099
813	0.001251239461
814	0.001251246576
815	0.001251254152
816	0.001251249387
817	0.001251251682
818	0.001251249891
819	0.001251255309
820	0.001251242229
821	0.001251234335
822	0.001251241865
823	0.001251220401
824	0.001251212605
825	0.001251215841
826	0.001251218946
827	0.001251216862
828	0.001251223205
829	0.001251206889
830	0.001251217597
831	0.001251213842
832	0.001251214087
833	0.001251215952
834	0.001251214295
835	0.001251213874
836	0.001251205552
837	0.001251213447
838	0.001251212055
839	0.001251206832
840	0.001251200533
841	0.001251195427
842	0.001251201637
843	0.001251200232
844	0.001251201072
845	0.001251198561
846	0.001251181981
847	0.001251186841
848	0.001251190786
849	0.001251182839
850	0.001251168431
851	0.001251178183
852	0.001251166808
853	0.001251174001
854	0.001251167835
855	0.001251164885
856	0.001251171657
857	0.001251170555
858	0.001251165263
859	0.001251161822
860	0.001251166472
861	0.001251168561
862	0.001251174441
863	0.00125116669
864	0.001251156996
865	0.001251168461
866	0.001251170129
867	0.0012511667
868	0.001251168329
869	0.001251165887
870	0.001251163624
871	0.001251169669
872	0.001251169919
873	0.001251171638
874	0.001251169733
875	0.001251163291
876	0.001251159687
877	0.001251157903
878	0.001251161743
879	0.001251159291
880	0.001251165564
881	0.001251160679
882	0.00125114896
883	0.001251150767
884	0.001251150615
885	0.001251155104
886	0.001251151239
887	0.001251158276
888	0.001251150141
889	0.001251157519
890	0.001251159667
891	0.001251158733
892	0.001251154345
893	0.00125115493
894	0.001251163574
895	0.001251158209
896	0.001251151926
897	0.001251153173
898	0.001251150997
899	0.001251151328
900	0.00125114269
901	0.001251149834
902	0.001251130971
903	0.001251130944
904	0.001251123823
905	0.001251123983
906	0.001251132028
907	0.001251128858
908	0.001251119159
909	0.001251129719
910	0.00125112498
911	0.001251123741
912	0.001251121898
913	0.001251124853
914	0.001251130223
915	0.001251131043
916	0.001251123345
917	0.001251127435
918	0.00125103908
919	0.001251021509
920	0.001251019845
921	0.001251006672
922	0.00125099694
923	0.001251003526
924	0.001250995742
925	0.001250997115
926	0.001251002597
927	0.001250997003
928	0.001250999514
929	0.00125099988
930	0.001250993663
931	0.001251000502
932	0.001250999476
933	0.001250991613
934	0.001250989643
935	0.001250985664
936	0.001250991371
937	0.001250991896
938	0.001250989599
939	0.001250985676
940	0.001250993962
941	0.001250992155
942	0.001250991552
943	0.00125099175
944	0.001250991018
945	0.001250994152
946	0.001250995112
947	0.001250988844
948	0.001250977325
949	0.00125097791
950	0.001250981638
951	0.001250981193
952	0.001250974773
953	0.001250976363
954	0.001250966289
955	0.001250953784
956	0.001250958215
957	0.001250953895
958	0.001250957149
959	0.001250953092
960	0.001250954006
961	0.001250953834
962	0.001250964664
963	0.001250953355
964	0.001250947815
965	0.001250940099
966	0.001250934718
967	0.001250919035
968	0.00125090567
969	0.001250902196
970	0.001250884145
971	0.001250890103
972	0.001250880343
973	0.001250881202
974	0.001250878335
975	0.001250877385
976	0.001250869174
977	0.001250858293
978	0.001250860528
979	0.00125086125
980	0.001250867099
981	0.001250872547
982	0.001250873294
983	0.001250870873
984	0.001250866887
985	0.001250869472
986	0.001250874879
987	0.00125086306
988	0.001250862915
989	0.001250865434
990	0.001250862047
991	0.001250855506
992	0.001250856753
993	0.001250864083
994	0.001250861153
995	0.001250859128
996	0.001250871906
997	0.001250862859
998	0.001250863977
999	0.001250856275
